bid_seq,Sno,name,country,isindian,speciality,Batting_handedness,Bowling_handedness,team_name,bid_amt,base_price,est_auc_prc,Status
1256,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"CHENNAI SUPER KINGS",170,50,NULL,Unsold
1257,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"CHENNAI SUPER KINGS",180,50,NULL,Unsold
1258,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"CHENNAI SUPER KINGS",190,50,NULL,Unsold
1259,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"RAJASTHAN ROYALS",200,50,NULL,Unsold
1260,46,"Ambati Rayudu",India,Indian,"Top Order Bat",RHB,-,"CHENNAI SUPER KINGS",220,50,NULL,Sold
1261,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",150,150,NULL,Unsold
1262,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",160,150,NULL,Unsold
1263,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",170,150,NULL,Unsold
1264,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",180,150,NULL,Unsold
1265,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",190,150,NULL,Unsold
1266,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",200,150,NULL,Unsold
1267,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",220,150,NULL,Unsold
1268,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",240,150,NULL,Unsold
1269,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",260,150,NULL,Unsold
1270,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",280,150,NULL,Unsold
1271,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",300,150,NULL,Unsold
1272,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",320,150,NULL,Unsold
1273,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",340,150,NULL,Unsold
1275,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",360,150,NULL,Unsold
1276,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",380,150,NULL,Unsold
1277,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",400,150,NULL,Unsold
1280,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"MUMBAI INDIANS",420,150,NULL,Unsold
1281,41,"Jos Buttler",England,Foreigner,"Wicket Keeper Bat",RHB,-,"RAJASTHAN ROYALS",440,150,NULL,Unsold
1283,56,"Mustafizur Rahman",Bangladesh,Foreigner,"Left arm Fast Bowler",LHB,"LA Fast Medium","DELHI DARE DEVILS",100,100,NULL,Unsold
1284,56,"Mustafizur Rahman",Bangladesh,Foreigner,"Left arm Fast Bowler",LHB,"LA Fast Medium","MUMBAI INDIANS",110,100,NULL,Unsold
1285,56,"Mustafizur Rahman",Bangladesh,Foreigner,"Left arm Fast Bowler",LHB,"LA Fast Medium","DELHI DARE DEVILS",120,100,NULL,Unsold
1286,56,"Mustafizur Rahman",Bangladesh,Foreigner,"Left arm Fast Bowler",LHB,"LA Fast Medium","MUMBAI INDIANS",130,100,NULL,Unsold
1287,56,"Mustafizur Rahman",Bangladesh,Foreigner,"Left arm Fast Bowler",LHB,"LA Fast Medium","DELHI DARE DEVILS",140,100,NULL,Unsold
1288,56,"Mustafizur Rahman",Bangladesh,Foreigner,"Left arm Fast Bowler",LHB,"LA Fast Medium","MUMBAI INDIANS",150,100,NULL,Unsold
1289,56,"Mustafizur Rahman",Bangladesh,Foreigner,"Left arm Fast Bowler",LHB,"LA Fast Medium","DELHI DARE DEVILS",160,100,NULL,Unsold
1290,56,"Mustafizur Rahman",Bangladesh,Foreigner,"Left arm Fast Bowler",LHB,"LA Fast Medium","MUMBAI INDIANS",170,100,NULL,Unsold
1291,56,"Mustafizur Rahman",Bangladesh,Foreigner,"Left arm Fast Bowler",LHB,"LA Fast Medium","DELHI DARE DEVILS",180,100,NULL,Unsold
1292,56,"Mustafizur Rahman",Bangladesh,Foreigner,"Left arm Fast Bowler",LHB,"LA Fast Medium","MUMBAI INDIANS",190,100,NULL,Unsold
1293,56,"Mustafizur Rahman",Bangladesh,Foreigner,"Left arm Fast Bowler",LHB,"LA Fast Medium","DELHI DARE DEVILS",200,100,NULL,Unsold
1294,56,"Mustafizur Rahman",Bangladesh,Foreigner,"Left arm Fast Bowler",LHB,"LA Fast Medium","MUMBAI INDIANS",220,100,NULL,Sold
1295,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","CHENNAI SUPER KINGS",200,200,NULL,Unsold
1296,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","MUMBAI INDIANS",220,200,NULL,Unsold
1297,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","CHENNAI SUPER KINGS",240,200,NULL,Unsold
1298,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","MUMBAI INDIANS",260,200,NULL,Unsold
1299,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","CHENNAI SUPER KINGS",280,200,NULL,Unsold
1300,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","MUMBAI INDIANS",300,200,NULL,Unsold
1301,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","CHENNAI SUPER KINGS",320,200,NULL,Unsold
1302,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","MUMBAI INDIANS",340,200,NULL,Unsold
1303,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","CHENNAI SUPER KINGS",360,200,NULL,Unsold
1304,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","MUMBAI INDIANS",380,200,NULL,Unsold
1305,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","CHENNAI SUPER KINGS",400,200,NULL,Unsold
1306,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","MUMBAI INDIANS",420,200,NULL,Unsold
1307,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","CHENNAI SUPER KINGS",440,200,NULL,Unsold
1308,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","MUMBAI INDIANS",460,200,NULL,Unsold
1309,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","CHENNAI SUPER KINGS",480,200,NULL,Unsold
1310,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","MUMBAI INDIANS",500,200,NULL,Unsold
1311,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","CHENNAI SUPER KINGS",520,200,NULL,Unsold
1312,50,"Pat Cummins",Australia,Foreigner,"Right Arm Fast Bowler",RHB,"RA Fast","MUMBAI INDIANS",540,200,NULL,Sold
1313,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","DELHI DARE DEVILS",100,100,NULL,Unsold
1314,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","KINGS XI PUNJAB",110,100,NULL,Unsold
1315,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","DELHI DARE DEVILS",120,100,NULL,Unsold
1316,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","KINGS XI PUNJAB",130,100,NULL,Unsold
1317,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","DELHI DARE DEVILS",140,100,NULL,Unsold
1318,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","KINGS XI PUNJAB",150,100,NULL,Unsold
1319,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","DELHI DARE DEVILS",160,100,NULL,Unsold
1320,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","KINGS XI PUNJAB",170,100,NULL,Unsold
1321,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","DELHI DARE DEVILS",180,100,NULL,Unsold
1322,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","KINGS XI PUNJAB",190,100,NULL,Unsold
1323,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","DELHI DARE DEVILS",200,100,NULL,Unsold
1324,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","KINGS XI PUNJAB",220,100,NULL,Unsold
1325,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","DELHI DARE DEVILS",240,100,NULL,Unsold
1326,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","KINGS XI PUNJAB",260,100,NULL,Unsold
1327,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","DELHI DARE DEVILS",280,100,NULL,Unsold
1328,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","DELHI DARE DEVILS",300,100,NULL,Unsold
1329,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","DELHI DARE DEVILS",320,100,NULL,Unsold
1330,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","RAJASTHAN ROYALS",340,100,NULL,Unsold
1331,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","DELHI DARE DEVILS",360,100,NULL,Unsold
1332,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","RAJASTHAN ROYALS",380,100,NULL,Unsold
1333,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","DELHI DARE DEVILS",400,100,NULL,Unsold
1334,60,"Umesh Yadav",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","ROYAL CHALLANGERS BANGALORE",420,100,NULL,Sold
1335,57,"Mohammed Shami",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","SUNRISERS HYDERABAD",100,100,NULL,Unsold
1336,57,"Mohammed Shami",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","SUNRISERS HYDERABAD",110,100,NULL,Unsold
1337,57,"Mohammed Shami",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","ROYAL CHALLANGERS BANGALORE",120,100,NULL,Unsold
1338,57,"Mohammed Shami",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","SUNRISERS HYDERABAD",130,100,NULL,Unsold
1339,57,"Mohammed Shami",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","ROYAL CHALLANGERS BANGALORE",140,100,NULL,Unsold
1340,57,"Mohammed Shami",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","SUNRISERS HYDERABAD",150,100,NULL,Unsold
1341,57,"Mohammed Shami",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","ROYAL CHALLANGERS BANGALORE",160,100,NULL,Unsold
1342,57,"Mohammed Shami",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","SUNRISERS HYDERABAD",170,100,NULL,Unsold
1343,57,"Mohammed Shami",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","ROYAL CHALLANGERS BANGALORE",180,100,NULL,Unsold
1344,57,"Mohammed Shami",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","SUNRISERS HYDERABAD",190,100,NULL,Unsold
1345,57,"Mohammed Shami",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","ROYAL CHALLANGERS BANGALORE",200,100,NULL,Unsold
1346,57,"Mohammed Shami",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","SUNRISERS HYDERABAD",220,100,NULL,Unsold
1348,57,"Mohammed Shami",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","DELHI DARE DEVILS",240,100,NULL,Unsold
1349,57,"Mohammed Shami",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","SUNRISERS HYDERABAD",260,100,NULL,Unsold
1350,57,"Mohammed Shami",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","DELHI DARE DEVILS",280,100,NULL,Unsold
1351,57,"Mohammed Shami",India,Indian,"Right Arm Fast Bowler",RHB,"RA Fast","SUNRISERS HYDERABAD",300,100,NULL,Unsold
1353,55,"Kagiso Rabada","South Africa",Foreigner,"Right Arm Fast Bowler",LHB,"RA Fast Medium","CHENNAI SUPER KINGS",150,150,NULL,Unsold
1354,55,"Kagiso Rabada","South Africa",Foreigner,"Right Arm Fast Bowler",LHB,"RA Fast Medium","CHENNAI SUPER KINGS",160,150,NULL,Unsold
1355,55,"Kagiso Rabada","South Africa",Foreigner,"Right Arm Fast Bowler",LHB,"RA Fast Medium","CHENNAI SUPER KINGS",170,150,NULL,Unsold
1356,55,"Kagiso Rabada","South Africa",Foreigner,"Right Arm Fast Bowler",LHB,"RA Fast Medium","CHENNAI SUPER KINGS",180,150,NULL,Unsold
1357,55,"Kagiso Rabada","South Africa",Foreigner,"Right Arm Fast Bowler",LHB,"RA Fast Medium","CHENNAI SUPER KINGS",190,150,NULL,Unsold
1358,55,"Kagiso Rabada","South Africa",Foreigner,"Right Arm Fast Bowler",LHB,"RA Fast Medium","RAJASTHAN ROYALS",200,150,NULL,Unsold
1359,55,"Kagiso Rabada","South Africa",Foreigner,"Right Arm Fast Bowler",LHB,"RA Fast Medium","CHENNAI SUPER KINGS",220,150,NULL,Unsold
1360,55,"Kagiso Rabada","South Africa",Foreigner,"Right Arm Fast Bowler",LHB,"RA Fast Medium","CHENNAI SUPER KINGS",240,150,NULL,Unsold
1361,55,"Kagiso Rabada","South Africa",Foreigner,"Right Arm Fast Bowler",LHB,"RA Fast Medium","CHENNAI SUPER KINGS",260,150,NULL,Unsold
1362,55,"Kagiso Rabada","South Africa",Foreigner,"Right Arm Fast Bowler",LHB,"RA Fast Medium","RAJASTHAN ROYALS",280,150,NULL,Unsold
1363,55,"Kagiso Rabada","South Africa",Foreigner,"Right Arm Fast Bowler",LHB,"RA Fast Medium","CHENNAI SUPER KINGS",300,150,NULL,Unsold
1364,55,"Kagiso Rabada","South Africa",Foreigner,"Right Arm Fast Bowler",LHB,"RA Fast Medium","RAJASTHAN ROYALS",320,150,NULL,Unsold
1365,55,"Kagiso Rabada","South Africa",Foreigner,"Right Arm Fast Bowler",LHB,"RA Fast Medium","CHENNAI SUPER KINGS",340,150,NULL,Unsold
1366,55,"Kagiso Rabada","South Africa",Foreigner,"Right Arm Fast Bowler",LHB,"RA Fast Medium","RAJASTHAN ROYALS",360,150,NULL,Unsold
1367,55,"Kagiso Rabada","South Africa",Foreigner,"Right Arm Fast Bowler",LHB,"RA Fast Medium","CHENNAI SUPER KINGS",380,150,NULL,Unsold
1368,55,"Kagiso Rabada","South Africa",Foreigner,"Right Arm Fast Bowler",LHB,"RA Fast Medium","RAJASTHAN ROYALS",400,150,NULL,Unsold
1370,55,"Kagiso Rabada","South Africa",Foreigner,"Right Arm Fast Bowler",LHB,"RA Fast Medium","DELHI DARE DEVILS",420,150,NULL,Sold
1371,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","RAJASTHAN ROYALS",100,100,NULL,Unsold
1372,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",110,100,NULL,Unsold
1373,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","RAJASTHAN ROYALS",120,100,NULL,Unsold
1374,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",130,100,NULL,Unsold
1375,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","RAJASTHAN ROYALS",140,100,NULL,Unsold
1376,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",150,100,NULL,Unsold
1377,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","RAJASTHAN ROYALS",160,100,NULL,Unsold
1378,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",170,100,NULL,Unsold
1379,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","RAJASTHAN ROYALS",180,100,NULL,Unsold
1380,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",190,100,NULL,Unsold
1381,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","RAJASTHAN ROYALS",200,100,NULL,Unsold
1382,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",220,100,NULL,Unsold
1383,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","RAJASTHAN ROYALS",240,100,NULL,Unsold
1384,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",260,100,NULL,Unsold
1385,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","DELHI DARE DEVILS",280,100,NULL,Unsold
1386,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",300,100,NULL,Unsold
1387,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","MUMBAI INDIANS",320,100,NULL,Unsold
1388,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",340,100,NULL,Unsold
1389,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","MUMBAI INDIANS",360,100,NULL,Unsold
1390,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",380,100,NULL,Unsold
1392,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",400,100,NULL,Unsold
1393,64,"Piyush Chawla",India,Indian,"Away Spinner",LHB,"RA Leg Break","KOLKATA KNIGHT RIDERS",420,100,NULL,Sold
1394,68,"Muhammad Imran Tahir","South Africa",Foreigner,"Away Spinner",RHB,"RA Leg Break","CHENNAI SUPER KINGS",100,100,NULL,Sold
1395,66,"Karn Sharma",India,Indian,"Away Spinner",LHB,"RA Leg Break","MUMBAI INDIANS",200,200,NULL,Unsold
1396,66,"Karn Sharma",India,Indian,"Away Spinner",LHB,"RA Leg Break","MUMBAI INDIANS",220,200,NULL,Unsold
1397,66,"Karn Sharma",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",240,200,NULL,Unsold
1398,66,"Karn Sharma",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",260,200,NULL,Unsold
1399,66,"Karn Sharma",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",280,200,NULL,Unsold
1400,66,"Karn Sharma",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",300,200,NULL,Unsold
1401,66,"Karn Sharma",India,Indian,"Away Spinner",LHB,"RA Leg Break","RAJASTHAN ROYALS",320,200,NULL,Unsold
1402,66,"Karn Sharma",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",340,200,NULL,Unsold
1403,66,"Karn Sharma",India,Indian,"Away Spinner",LHB,"RA Leg Break","RAJASTHAN ROYALS",360,200,NULL,Unsold
1404,66,"Karn Sharma",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",380,200,NULL,Unsold
1405,66,"Karn Sharma",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",400,200,NULL,Unsold
1406,66,"Karn Sharma",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",420,200,NULL,Unsold
1407,66,"Karn Sharma",India,Indian,"Away Spinner",LHB,"RA Leg Break","RAJASTHAN ROYALS",440,200,NULL,Unsold
1408,66,"Karn Sharma",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",460,200,NULL,Unsold
1409,66,"Karn Sharma",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",480,200,NULL,Unsold
1410,66,"Karn Sharma",India,Indian,"Away Spinner",LHB,"RA Leg Break","CHENNAI SUPER KINGS",500,200,NULL,Sold
1411,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","RAJASTHAN ROYALS",200,200,NULL,Unsold
1412,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","RAJASTHAN ROYALS",220,200,NULL,Unsold
1413,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","MUMBAI INDIANS",240,200,NULL,Unsold
1414,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",260,200,NULL,Unsold
1415,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","MUMBAI INDIANS",280,200,NULL,Unsold
1417,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","RAJASTHAN ROYALS",300,200,NULL,Unsold
1418,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",320,200,NULL,Unsold
1419,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","RAJASTHAN ROYALS",340,200,NULL,Unsold
1420,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",360,200,NULL,Unsold
1421,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","RAJASTHAN ROYALS",380,200,NULL,Unsold
1422,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",400,200,NULL,Unsold
1423,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","RAJASTHAN ROYALS",420,200,NULL,Unsold
1424,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",440,200,NULL,Unsold
1425,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","DELHI DARE DEVILS",460,200,NULL,Unsold
1426,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","RAJASTHAN ROYALS",480,200,NULL,Unsold
1427,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","DELHI DARE DEVILS",500,200,NULL,Unsold
1429,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",520,200,NULL,Unsold
1430,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","DELHI DARE DEVILS",540,200,NULL,Unsold
1431,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",560,200,NULL,Unsold
1432,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","DELHI DARE DEVILS",580,200,NULL,Unsold
1433,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",600,200,NULL,Unsold
1434,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","DELHI DARE DEVILS",620,200,NULL,Unsold
1435,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",640,200,NULL,Unsold
1436,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","DELHI DARE DEVILS",660,200,NULL,Unsold
1437,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",680,200,NULL,Unsold
1438,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","DELHI DARE DEVILS",700,200,NULL,Unsold
1439,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",720,200,NULL,Unsold
1440,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","DELHI DARE DEVILS",740,200,NULL,Unsold
1441,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",760,200,NULL,Unsold
1442,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",780,200,NULL,Unsold
1443,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",800,200,NULL,Unsold
1444,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",820,200,NULL,Unsold
1445,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",840,200,NULL,Unsold
1446,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","KINGS XI PUNJAB",860,200,NULL,Unsold
1447,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",880,200,NULL,Unsold
1448,61,"Rashid Khan Arman",Afghanistan,Foreigner,"Away Spinner",RHB,"RA Leg Break","SUNRISERS HYDERABAD",900,200,NULL,Sold
1449,65,"Amit Mishra",India,Indian,"Away Spinner",RHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",150,150,NULL,Unsold
1450,65,"Amit Mishra",India,Indian,"Away Spinner",RHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",160,150,NULL,Unsold
1451,65,"Amit Mishra",India,Indian,"Away Spinner",RHB,"RA Leg Break","ROYAL CHALLANGERS BANGALORE",170,150,NULL,Unsold
1452,65,"Amit Mishra",India,Indian,"Away Spinner",RHB,"RA Leg Break","MUMBAI INDIANS",180,150,NULL,Unsold
